redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,tds_mean,postcode_start,city,imd_average_postcodes_new,all_people,white,white_scottish,white_other_british,white_irish,white_gypsy_traveller,white_polish,white_other_white,mixed_or_multiple_ethnic_groups,asian_asian_british,asian_asian_british_pakistani,asian_asian_british_indian,asian_asian_british_bangladeshi,asian_asian_british_chinese,asian_asian_british_other_asian,african,african_african_african_scottish_or_african_british,african_other_african,caribbean_or_black,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british,caribbean_or_black_black_black_scottish_or_black_british,caribbean_or_black_other_caribbean_or_black,other_ethnic_groups,other_ethnic_group_arab,other_ethnic_group_any_other_ethnic_group,white_english_welsh_scottish_northern_irish_british,african_caribbean,ccg_name,updated_all_age_mid_2018,multiplication_factor,white_perc,white_scottish_perc,white_other_british_perc,white_irish_perc,white_gypsy_traveller_perc,white_polish_perc,white_other_white_perc,mixed_or_multiple_ethnic_groups_perc,asian_asian_british_perc,asian_asian_british_pakistani_perc,asian_asian_british_indian_perc,asian_asian_british_bangladeshi_perc,asian_asian_british_chinese_perc,asian_asian_british_other_asian_perc,african_perc,african_african_african_scottish_or_african_british_perc,african_other_african_perc,caribbean_or_black_perc,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british_perc,caribbean_or_black_black_black_scottish_or_black_british_perc,caribbean_or_black_other_caribbean_or_black_perc,other_ethnic_groups_perc,other_ethnic_group_arab_perc,other_ethnic_group_any_other_ethnic_group_perc,white_english_welsh_scottish_northern_irish_british_perc,african_caribbean_perc,mixed_multiple_ethnic_groups_white_and_black_caribbean,mixed_multiple_ethnic_groups_white_and_black_african,mixed_multiple_ethnic_groups_white_and_asian,mixed_multiple_ethnic_groups_other_mixed,black_african_caribbean_black_british_african,black_african_caribbean_black_british_caribbean,black_african_caribbean_black_british_other_black,HBName,HB19,mixed_multiple_ethnic_groups_white_and_black_caribbean_perc,mixed_multiple_ethnic_groups_white_and_black_african_perc,mixed_multiple_ethnic_groups_white_and_asian_perc,mixed_multiple_ethnic_groups_other_mixed_perc,black_african_caribbean_black_british_african_perc,black_african_caribbean_black_british_caribbean_perc,black_african_caribbean_black_british_other_black_perc,white_perc_out,asian_perc_out,black_perc_out,minority_ethnic_out,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank
Victoria Hospital Kirkcaldy,victoria_hospital,F708H,Adamson Hospital,KY15 4JG,Scotland,-3.0181746,56.3244035,S08000029,-1.0932333169974748,KY15,Fife,4120.599957912458,371910,363103.05779330665,318708.8589477489,32042.27909243753,2301.536700639105,321.80778646104307,3114.203199360347,6614.37206665973,1280.1024923466175,5853.64290056353,1936.9569931927338,1085.5920897704807,120.16873038735152,1766.8876883224991,944.0373988904649,716.9388660397922,696.5712846182071,20.367581421585005,429.7559679954436,238.30070263254456,143.5914490221743,47.86381634072476,526.5019797479723,304.4953422526958,222.00663749527655,350751.13804018643,1146.6948340352358,Fife,371910,1.0183790710792502,97.6319695069524,85.6951571476295,8.615600304492359,0.6188423813931073,0.0865284037700097,0.8373539833186381,1.7784872863487753,0.34419684664209554,1.5739407116139736,0.520813366995438,0.2918964506925011,0.03231123938247197,0.4750847485473633,0.25383490599619934,0.19277214004457857,0.18729565879331211,0.0054764812512664365,0.1155537544017218,0.06407483063981731,0.03860919282142838,0.012869730940476127,0.14156704034523737,0.08187339470643323,0.05969364563880416,94.31075745212186,0.30832589444630043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.6319695069524,1.5739407116139736,0.30832589444630043,0.48576388698733297,6,6,NA
Victoria Hospital Kirkcaldy,victoria_hospital,F716H,Glenrothes Hospital,KY7 5TG,Scotland,-3.182677,56.2049141,S08000029,-1.0932333169974748,KY7,Fife,4120.599957912458,371910,363103.05779330665,318708.8589477489,32042.27909243753,2301.536700639105,321.80778646104307,3114.203199360347,6614.37206665973,1280.1024923466175,5853.64290056353,1936.9569931927338,1085.5920897704807,120.16873038735152,1766.8876883224991,944.0373988904649,716.9388660397922,696.5712846182071,20.367581421585005,429.7559679954436,238.30070263254456,143.5914490221743,47.86381634072476,526.5019797479723,304.4953422526958,222.00663749527655,350751.13804018643,1146.6948340352358,Fife,371910,1.0183790710792502,97.6319695069524,85.6951571476295,8.615600304492359,0.6188423813931073,0.0865284037700097,0.8373539833186381,1.7784872863487753,0.34419684664209554,1.5739407116139736,0.520813366995438,0.2918964506925011,0.03231123938247197,0.4750847485473633,0.25383490599619934,0.19277214004457857,0.18729565879331211,0.0054764812512664365,0.1155537544017218,0.06407483063981731,0.03860919282142838,0.012869730940476127,0.14156704034523737,0.08187339470643323,0.05969364563880416,94.31075745212186,0.30832589444630043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.6319695069524,1.5739407116139736,0.30832589444630043,0.48576388698733297,6,6,NA
"Queen Elizabeth University Hospital, Glasgow University Hospital Monklands Airdrie",queen_elizabeth_un,G405H,Queen Elizabeth University Hospital,G51 4TF,Scotland,-4.3392518,55.8626363,S08000031,3.019275767976359,G51,Glasgow,2318.6194634568483,1174980,1089317.6088504442,996422.7570446214,44645.8469698568,18150.387272871118,667.1797285002241,10500.576162346053,18930.86167224874,4545.343462380337,60586.50399535852,27475.410183549142,12896.225869616814,555.8217186634669,12984.3439469659,6674.7022765632,13681.541921596034,13503.36910585722,178.17281573881166,2101.277229093594,975.108833961866,895.7057312956565,230.4626638360716,4747.724541127139,3158.6941572826286,1589.0303838445107,1041068.6040144782,15782.819150689627,Greater Glasgow and Clyde,1174980,0.9683305203196286,92.70945963764866,84.80338023154619,3.799711226561882,1.5447401039056934,0.05678221999525303,0.8936812679659274,1.6111645876737253,0.38684432606345104,5.156385980642949,2.3383725836651807,1.097569819879216,0.047304781244231126,1.105069358369155,0.5680694374851657,1.1644063662016404,1.1492424642000052,0.015163902001635064,0.17883514860623959,0.08298939845460059,0.07623157256256757,0.01961417758907144,0.40406854083704735,0.2688296104855086,0.1352389303515388,88.60309145810807,1.3432415148078798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.70945963764866,5.156385980642949,1.3432415148078798,0.7909128669004983,2,2,NA
Lanarkshire NHSFT,lanarkshire_nhsft,L106H,University Hospital Monklands,ML6 0JS,Scotland,-3.9998893,55.8657665,S08000032,0.6456173645753805,ML6,North Lanarkshire,2537.5623200329082,659200,645949.166517297,609012.9413873454,20539.881699229252,7144.506183903925,401.50564617314933,4441.799605664098,4408.531994981179,1459.1862340921311,9686.610503674494,4668.937085499193,2126.8327657286254,121.59885284101094,1774.65495608532,994.5868435203441,1104.7141064706937,1070.2993367987094,34.414769671984224,365.94371751209894,167.48521240365656,152.57214554579673,45.88635956264564,634.3789209535759,353.3249686323714,281.0539523212045,629552.8230865747,1470.6578239827927,Lanarkshire,659200,1.1471589890661409,97.98986142556085,92.38667193375993,3.11588011214036,1.0838146516844547,0.060908016713159784,0.673816687752442,0.6687700235104944,0.22135713502611215,1.4694494089312036,0.7082732229216009,0.32263846567485216,0.018446427918842677,0.2692134338721663,0.15087785854374153,0.16758405741363677,0.1623633702667945,0.0052206871468422665,0.055513306661422776,0.025407344114632368,0.023145046351000717,0.00696091619578969,0.09623466640679246,0.053599054707580605,0.04263561169921185,95.50255204590027,0.22309736407505956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.98986142556085,1.4694494089312036,0.22309736407505956,0.3175918014329046,3,3,NA
Lanarkshire NHSFT,lanarkshire_nhsft,L302H,University Hospital Hairmyres,G75 8RG,Scotland,-4.221977,55.7594711,S08000032,-0.5648442316815383,G75,South Lanarkshire,3234.817940702851,659200,645949.166517297,609012.9413873454,20539.881699229252,7144.506183903925,401.50564617314933,4441.799605664098,4408.531994981179,1459.1862340921311,9686.610503674494,4668.937085499193,2126.8327657286254,121.59885284101094,1774.65495608532,994.5868435203441,1104.7141064706937,1070.2993367987094,34.414769671984224,365.94371751209894,167.48521240365656,152.57214554579673,45.88635956264564,634.3789209535759,353.3249686323714,281.0539523212045,629552.8230865747,1470.6578239827927,Lanarkshire,659200,1.1471589890661409,97.98986142556085,92.38667193375993,3.11588011214036,1.0838146516844547,0.060908016713159784,0.673816687752442,0.6687700235104944,0.22135713502611215,1.4694494089312036,0.7082732229216009,0.32263846567485216,0.018446427918842677,0.2692134338721663,0.15087785854374153,0.16758405741363677,0.1623633702667945,0.0052206871468422665,0.055513306661422776,0.025407344114632368,0.023145046351000717,0.00696091619578969,0.09623466640679246,0.053599054707580605,0.04263561169921185,95.50255204590027,0.22309736407505956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.98986142556085,1.4694494089312036,0.22309736407505956,0.3175918014329046,3,3,NA
Lanarkshire NHSFT,lanarkshire_nhsft,L308H,University Hospital Wishaw,ML2 0DP,Scotland,-3.9420159,55.7736351,S08000032,0.6456173645753805,ML2,North Lanarkshire,2537.5623200329082,659200,645949.166517297,609012.9413873454,20539.881699229252,7144.506183903925,401.50564617314933,4441.799605664098,4408.531994981179,1459.1862340921311,9686.610503674494,4668.937085499193,2126.8327657286254,121.59885284101094,1774.65495608532,994.5868435203441,1104.7141064706937,1070.2993367987094,34.414769671984224,365.94371751209894,167.48521240365656,152.57214554579673,45.88635956264564,634.3789209535759,353.3249686323714,281.0539523212045,629552.8230865747,1470.6578239827927,Lanarkshire,659200,1.1471589890661409,97.98986142556085,92.38667193375993,3.11588011214036,1.0838146516844547,0.060908016713159784,0.673816687752442,0.6687700235104944,0.22135713502611215,1.4694494089312036,0.7082732229216009,0.32263846567485216,0.018446427918842677,0.2692134338721663,0.15087785854374153,0.16758405741363677,0.1623633702667945,0.0052206871468422665,0.055513306661422776,0.025407344114632368,0.023145046351000717,0.00696091619578969,0.09623466640679246,0.053599054707580605,0.04263561169921185,95.50255204590027,0.22309736407505956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.98986142556085,1.4694494089312036,0.22309736407505956,0.3175918014329046,3,3,NA
Aberdeen Royal Infirmary,aberdeen_royal_inf,N101H,Aberdeen Royal Infirmary,AB25 2ZN,Scotland,-2.1372687,57.1546973,S08000020,-0.34231016921157476,AB25,Aberdeen,4395.31208499336,584550,560953.7633048126,460330.51843299746,66657.2371854687,3908.5664805706238,547.5074728368312,11336.383621439529,18173.55011149947,2558.8013411567476,12485.84114883993,1483.3035474228595,4065.7309146119655,761.1689256512043,2850.5314017302185,3325.106359423682,5772.968100080659,5725.716048015942,47.252052064717134,938.8777301554666,511.55482452672027,309.19277546695344,118.13013016179283,1839.7483749545302,1181.3013016179284,658.4470733366019,526987.7556184662,6711.845830236125,Grampian,584550,1.0272185231460247,95.96335015051109,78.7495540899833,11.403171189028944,0.6686453649081556,0.09366306951275874,1.9393351503617362,3.108981286716187,0.43773866070597,2.1359748779129126,0.25375135530285853,0.6955317619727938,0.13021451127383532,0.4876454369566707,0.5688318124067543,0.9875918398906267,0.9795083479626965,0.008083491927930397,0.1606154700462692,0.08751258652411603,0.05289415370232717,0.02020872981982599,0.31472900093311607,0.20208729819825993,0.1126417027348562,90.15272527901226,1.148207309936896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.96335015051109,2.1359748779129126,1.148207309936896,0.7524676616390862,14,14,NA
NHS Lothian,nhs_lothian,S116H,Western General Hospital,EH4 2XU,Scotland,-3.2338808,55.9621052,S08000024,0.2606861477440891,EH4,Edinburgh,4524.216276124129,897770,847306.1476238988,698058.0049379757,86474.72142386288,12002.905675076407,592.8822077065979,18676.32754839096,31501.30583088632,5588.802516929346,33430.594031281835,8539.225409001017,8141.101240486606,1476.2874573020913,9590.488416132319,5683.491508359801,5664.123305567207,5528.5458860190565,135.57741954815125,1457.9952657757535,730.6116497872595,547.6897345238808,179.69388146461316,4322.337256547013,2925.6746329478037,1396.662623599209,784532.7263618385,7122.118571342961,Lothian,897770,1.0760112662551686,94.37897764727032,77.75465931563492,9.632168754119972,1.3369688979445076,0.06603943189309043,2.0803020315215437,3.508839216156289,0.6225205249595492,3.7237370408102115,0.9511595853059267,0.9068136873014921,0.16443938395157906,1.0682567267933123,0.6330676574579013,0.6309102894468748,0.615808713369689,0.015101576077185833,0.16240186971894288,0.08138071552705697,0.06100557320069514,0.020015580991190746,0.4814526277940912,0.32588242344339907,0.15557020435069216,87.3868280697549,0.7933121591658177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.37897764727032,3.7237370408102115,0.7933121591658177,1.1039731527536405,11,11,NA
NHS Lothian,nhs_lothian,S308H,St John's Hospital,EH54 6PP,Scotland,-3.5235687,55.8914559,S08000024,-0.3838932582336999,EH54,West Lothian,3405.3798114689707,897770,847306.1476238988,698058.0049379757,86474.72142386288,12002.905675076407,592.8822077065979,18676.32754839096,31501.30583088632,5588.802516929346,33430.594031281835,8539.225409001017,8141.101240486606,1476.2874573020913,9590.488416132319,5683.491508359801,5664.123305567207,5528.5458860190565,135.57741954815125,1457.9952657757535,730.6116497872595,547.6897345238808,179.69388146461316,4322.337256547013,2925.6746329478037,1396.662623599209,784532.7263618385,7122.118571342961,Lothian,897770,1.0760112662551686,94.37897764727032,77.75465931563492,9.632168754119972,1.3369688979445076,0.06603943189309043,2.0803020315215437,3.508839216156289,0.6225205249595492,3.7237370408102115,0.9511595853059267,0.9068136873014921,0.16443938395157906,1.0682567267933123,0.6330676574579013,0.6309102894468748,0.615808713369689,0.015101576077185833,0.16240186971894288,0.08138071552705697,0.06100557320069514,0.020015580991190746,0.4814526277940912,0.32588242344339907,0.15557020435069216,87.3868280697549,0.7933121591658177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.37897764727032,3.7237370408102115,0.7933121591658177,1.1039731527536405,11,11,NA
NHS Lothian,nhs_lothian,S314H,Royal Infirmary Of Edinburgh At Little France,EH16 4SA,Scotland,-3.1347719,55.9218084,S08000024,0.2606861477440891,EH16,Edinburgh,4524.216276124129,897770,847306.1476238988,698058.0049379757,86474.72142386288,12002.905675076407,592.8822077065979,18676.32754839096,31501.30583088632,5588.802516929346,33430.594031281835,8539.225409001017,8141.101240486606,1476.2874573020913,9590.488416132319,5683.491508359801,5664.123305567207,5528.5458860190565,135.57741954815125,1457.9952657757535,730.6116497872595,547.6897345238808,179.69388146461316,4322.337256547013,2925.6746329478037,1396.662623599209,784532.7263618385,7122.118571342961,Lothian,897770,1.0760112662551686,94.37897764727032,77.75465931563492,9.632168754119972,1.3369688979445076,0.06603943189309043,2.0803020315215437,3.508839216156289,0.6225205249595492,3.7237370408102115,0.9511595853059267,0.9068136873014921,0.16443938395157906,1.0682567267933123,0.6330676574579013,0.6309102894468748,0.615808713369689,0.015101576077185833,0.16240186971894288,0.08138071552705697,0.06100557320069514,0.020015580991190746,0.4814526277940912,0.32588242344339907,0.15557020435069216,87.3868280697549,0.7933121591658177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.37897764727032,3.7237370408102115,0.7933121591658177,1.1039731527536405,11,11,NA
Ninewells Hospital,ninewells_hospital,T101H,Ninewells Hospital,DD1 9SY,Scotland,-2.9913622,56.461653,S08000030,1.9244357404030463,DD1,Dundee,2726.8699639698657,416080.00000000006,402579.2774871922,351302.123800063,33737.588581163705,3079.1477853793795,712.9161429209513,5571.307635419286,8176.193542245839,1442.081086820158,8744.901576484774,2685.1143616566883,2198.6658823701705,406.2200244563825,2030.0845722207716,1424.8167357807615,1550.7449433622403,1538.5583426285486,12.186600733691474,502.6972802647733,319.8982692594012,128.97485776490146,53.82415324047068,1260.2976258759268,997.270160040419,263.02746583550766,385039.7123812267,2053.4422236270134,Tayside,416080,1.0155500611409563,96.75525800019038,84.431389107879,8.108437940098948,0.7400374412082722,0.1713411226016514,1.338999143294387,1.9650532451081133,0.3465874559748504,2.1017356221122796,0.6453360799982427,0.5284238325250361,0.09763026928869026,0.4879072707702296,0.34243816953008105,0.3727035530095751,0.36977464493091433,0.0029289080786607078,0.1208174582447542,0.07688383706484359,0.03099761049915916,0.01293601068075146,0.30289791046816156,0.23968231110373459,0.06321559936442694,92.53982704797795,0.49352101125432923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.75525800019038,2.1017356221122796,0.49352101125432923,0.6494853664430119,9,9,NA
Manchester University Hospital,manchester_univers,R0A02,Manchester Royal Infirmary,M13 9WL,England,-2.22489070892334,53.461673736572266,E38000217,3.3886492428788495,M13,Manchester,6931.867791364734,547627,364748.3365889726,NA,NA,12890.476084567117,554.0194483698947,NA,26688.716844852293,25209.51757111028,93591.19113464394,46698.72379737124,12426.797725027678,7006.332395200417,14736.481947897848,12722.855269146756,NA,NA,NA,NA,NA,NA,NA,NA,10343.510447660332,6404.421285281847,324615.1242111833,47330.02297233104,NHS Manchester CCG,547627,1.088446853378968,66.60525076173612,NA,NA,2.353878841723859,0.1011672997076285,NA,4.873520999668076,4.603410272157925,17.09031715650323,8.52746920757582,2.2692083708487125,1.2793986408998126,2.690970669433364,2.3232702677455195,NA,NA,NA,NA,NA,NA,NA,NA,1.888787522832207,1.1694860343412299,59.27668362063654,8.642748252429307,9662.142717445098,4785.900814307322,5214.748874538635,5546.7251648192205,27992.676175200297,10494.804560280008,8842.542236850735,NA,NA,1.7643656571799962,0.8739344141737574,0.9522446618845739,1.0128655389195966,5.111631854382691,1.916414742202267,1.6147016558443492,66.60525076173612,17.09031715650323,8.642748252429307,7.661683829331362,NA,3,NA
Manchester University Hospital,manchester_univers,R0A03,Royal Manchester Children's Hospital,M13 9WL,England,-2.224475860595703,53.46046829223633,E38000217,3.3886492428788495,M13,Manchester,6931.867791364734,547627,364748.3365889726,NA,NA,12890.476084567117,554.0194483698947,NA,26688.716844852293,25209.51757111028,93591.19113464394,46698.72379737124,12426.797725027678,7006.332395200417,14736.481947897848,12722.855269146756,NA,NA,NA,NA,NA,NA,NA,NA,10343.510447660332,6404.421285281847,324615.1242111833,47330.02297233104,NHS Manchester CCG,547627,1.088446853378968,66.60525076173612,NA,NA,2.353878841723859,0.1011672997076285,NA,4.873520999668076,4.603410272157925,17.09031715650323,8.52746920757582,2.2692083708487125,1.2793986408998126,2.690970669433364,2.3232702677455195,NA,NA,NA,NA,NA,NA,NA,NA,1.888787522832207,1.1694860343412299,59.27668362063654,8.642748252429307,9662.142717445098,4785.900814307322,5214.748874538635,5546.7251648192205,27992.676175200297,10494.804560280008,8842.542236850735,NA,NA,1.7643656571799962,0.8739344141737574,0.9522446618845739,1.0128655389195966,5.111631854382691,1.916414742202267,1.6147016558443492,66.60525076173612,17.09031715650323,8.642748252429307,7.661683829331362,NA,3,NA
Manchester University Hospital,manchester_univers,R0A07,Wythenshawe Hospital,M23 9LT,England,-2.2918150424957275,53.388851165771484,E38000217,3.3886492428788495,M23,Manchester,6931.867791364734,547627,364748.3365889726,NA,NA,12890.476084567117,554.0194483698947,NA,26688.716844852293,25209.51757111028,93591.19113464394,46698.72379737124,12426.797725027678,7006.332395200417,14736.481947897848,12722.855269146756,NA,NA,NA,NA,NA,NA,NA,NA,10343.510447660332,6404.421285281847,324615.1242111833,47330.02297233104,NHS Manchester CCG,547627,1.088446853378968,66.60525076173612,NA,NA,2.353878841723859,0.1011672997076285,NA,4.873520999668076,4.603410272157925,17.09031715650323,8.52746920757582,2.2692083708487125,1.2793986408998126,2.690970669433364,2.3232702677455195,NA,NA,NA,NA,NA,NA,NA,NA,1.888787522832207,1.1694860343412299,59.27668362063654,8.642748252429307,9662.142717445098,4785.900814307322,5214.748874538635,5546.7251648192205,27992.676175200297,10494.804560280008,8842.542236850735,NA,NA,1.7643656571799962,0.8739344141737574,0.9522446618845739,1.0128655389195966,5.111631854382691,1.916414742202267,1.6147016558443492,66.60525076173612,17.09031715650323,8.642748252429307,7.661683829331362,NA,3,NA
Manchester University Hospital,manchester_univers,R0A09,Trafford General Hospital,M41 5SL,England,-2.370682954788208,53.45406723022461,E38000187,-0.5717569068748974,M41,Trafford,20443.38769931663,236369.99999999997,202210.90564838596,NA,NA,5318.319783915473,41.72867621746153,NA,6776.737017715753,6291.641156687762,18749.737441410904,7330.685194502555,6578.525805682811,476.75012578449804,2328.4601329343536,2035.3161825066863,NA,NA,NA,NA,NA,NA,NA,NA,1313.4100839446019,981.6671080157826,190074.1201705373,6822.638561554961,NHS Trafford CCG,236370,1.0432169054365383,85.54846454642552,NA,NA,2.2499977932544204,0.017653964639108826,NA,2.8670038573912735,2.6617765184616333,7.932367661467575,3.1013602379754435,2.7831475253555067,0.20169654600181836,0.9850912268622727,0.8610721252725332,NA,NA,NA,NA,NA,NA,NA,NA,0.5556585370159504,0.4153095181350352,80.41380893114072,2.8864232184942935,2772.870534650319,697.9121097370441,1601.3379498450863,1219.5205624553132,1885.0929481238247,3966.310674469719,971.2349389614172,NA,NA,1.1731059502687817,0.29526255858909517,0.6774708930258013,0.5159371165779555,0.7975178525717413,1.6780093389472943,0.41089602697525796,85.54846454642552,7.932367661467575,2.8864232184942935,3.632744573612619,NA,151,NA
"St Mary's Hospital, Isle of Wight",st_marys_hospital,R1F01,St Mary's Hospital,PO30 5TG,England,-1.3013159036636353,50.710845947265625,E38000087,-0.47112305051735115,PO30,Isle of Wight,12877.953040432983,141538,137729.9404042961,NA,NA,764.6829349437675,96.22516182692655,NA,2666.6653889270606,1749.4553357682712,1549.839308574115,81.89375474632047,445.2972914331176,134.10102339709977,224.1841536180523,664.3630853795248,NA,NA,NA,NA,NA,NA,NA,NA,53.23094058510831,145.36141467471884,134202.36691859836,310.1725961016888,NHS Isle of Wight CCG,141538,1.023671934329006,97.30951433840814,NA,NA,0.540266878819658,0.06798539037355802,NA,1.884063211948071,1.2360322568979858,1.0949987343145409,0.057859906700900444,0.31461324268614616,0.09474559722272446,0.158391494593715,0.46938849311105485,NA,NA,NA,NA,NA,NA,NA,NA,0.03760893935558529,0.10270133439409829,94.81719885726685,0.21914439662966043,519.001670704806,125.91164792246774,755.4698875348064,349.072129606191,144.33774274038984,117.72227244783568,48.112580913463276,NA,NA,0.36668715871695656,0.08895960655263445,0.5337576393158067,0.24662785231258816,0.10197808556033704,0.08317361588254439,0.03399269518677901,97.30951433840814,1.0949987343145409,0.21914439662966043,1.3763425306476693,NA,61,NA
