redcap_data_access_group_e,dag_id_e,place_name,postcode,country,lon,lat,ccg,all_people,white,white_scottish,white_other_british,white_irish,white_gypsy_traveller,white_polish,white_other_white,mixed_or_multiple_ethnic_groups,asian_asian_british,asian_asian_british_pakistani,asian_asian_british_indian,asian_asian_british_bangladeshi,asian_asian_british_chinese,asian_asian_british_other_asian,african,african_african_african_scottish_or_african_british,african_other_african,caribbean_or_black,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british,caribbean_or_black_black_black_scottish_or_black_british,caribbean_or_black_other_caribbean_or_black,other_ethnic_groups,other_ethnic_group_arab,other_ethnic_group_any_other_ethnic_group,white_english_welsh_scottish_northern_irish_british,african_caribbean,white_perc,white_scottish_perc,white_other_british_perc,white_irish_perc,white_gypsy_traveller_perc,white_polish_perc,white_other_white_perc,mixed_or_multiple_ethnic_groups_perc,asian_asian_british_perc,asian_asian_british_pakistani_perc,asian_asian_british_indian_perc,asian_asian_british_bangladeshi_perc,asian_asian_british_chinese_perc,asian_asian_british_other_asian_perc,african_perc,african_african_african_scottish_or_african_british_perc,african_other_african_perc,caribbean_or_black_perc,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british_perc,caribbean_or_black_black_black_scottish_or_black_british_perc,caribbean_or_black_other_caribbean_or_black_perc,other_ethnic_groups_perc,other_ethnic_group_arab_perc,other_ethnic_group_any_other_ethnic_group_perc,white_english_welsh_scottish_northern_irish_british_perc,african_caribbean_perc,HBName,Country,mixed_multiple_ethnic_groups_white_and_black_caribbean,mixed_multiple_ethnic_groups_white_and_black_african,mixed_multiple_ethnic_groups_white_and_asian,mixed_multiple_ethnic_groups_other_mixed,black_african_caribbean_black_british_african,black_african_caribbean_black_british_caribbean,black_african_caribbean_black_british_other_black,mixed_multiple_ethnic_groups_white_and_black_caribbean_perc,mixed_multiple_ethnic_groups_white_and_black_african_perc,mixed_multiple_ethnic_groups_white_and_asian_perc,mixed_multiple_ethnic_groups_other_mixed_perc,black_african_caribbean_black_british_african_perc,black_african_caribbean_black_british_caribbean_perc,black_african_caribbean_black_british_other_black_perc
East Sussex Healthcare NHS Trust,RXC01,Conquest Hospital,TN37 7RD,England,0.5672841668128967,50.88516616821289,E38000076,180842,172582,NA,NA,1298,284,NA,5097,2979,3229,94,763,385,583,1404,NA,NA,NA,NA,NA,NA,NA,NA,233,449,165903,1370,95.43247696884573,NA,NA,0.7177536191813849,0.15704316475155108,NA,2.8184824321783655,1.6472943232213755,1.785536545713938,0.05197907565720353,0.4219152630473009,0.21289302263854637,0.32238086285265594,0.7763683215182314,NA,NA,NA,NA,NA,NA,NA,NA,0.1288417513630683,0.24828303159664236,91.73919775273444,0.7575673792592429,NA,NA,862,384,990,743,820,379,171,0.4766591831543558,0.2123400537485761,0.5474392010705478,0.41085588524789596,0.4534344897756052,0.20957520929872486,0.0945576801849128
East Sussex Healthcare NHS Trust,RXC02,Eastbourne District General Hospital,BN21 2UD,England,0.27112165093421936,50.78696823120117,E38000055,180455,172512,NA,NA,1513,288,NA,7202,2487,3807,136,955,437,837,1442,NA,NA,NA,NA,NA,NA,NA,NA,283,369,163509,997,95.59834861876922,NA,NA,0.83843617522374,0.15959657532348787,NA,3.9910226926380536,1.378182926491369,2.109667230057355,0.07536504945831371,0.5292178105344822,0.24216563686237563,0.46382754703388657,0.7990911861682968,NA,NA,NA,NA,NA,NA,NA,NA,0.15682580144634398,0.20448311213321882,90.60929317558394,0.5524923111024909,NA,NA,615,398,817,657,651,224,122,0.34080518688869804,0.22055360062065338,0.45274445152531106,0.36407968745670666,0.360754758804134,0.12413066969604611,0.06760688260231082
Mid Yorkshire Hospitals NHST,RXF05,Pinderfields Hospital,WF1 4DG,England,-1.4885402917861938,53.692420959472656,E38000190,325837,310957,NA,NA,908,302,NA,7416,2928,8498,4896,1540,32,853,1177,NA,NA,NA,NA,NA,NA,NA,NA,382,560,302331,2512,95.4332994718218,NA,NA,0.2786669408323794,0.09268437899931561,NA,2.2759846180759093,0.8986088136092587,2.6080524925039206,1.5025917866908913,0.47262895251306636,0.00982086135092086,0.26178733538548415,0.36122355656355787,NA,NA,NA,NA,NA,NA,NA,NA,0.11723653237661776,0.17186507364111503,92.7859635339142,0.7709376160472874,NA,NA,1087,368,894,579,1955,326,231,0.3336023840140929,0.11293990553558989,0.2743703139913515,0.17769621006822428,0.5999932481578213,0.10005002501250625,0.07089434287695995
Brighton and Sussex University Hospitals NHST,RXH01,Royal Sussex County Hospital,BN2 5BE,England,-0.11816248297691345,50.8194694519043,E38000021,273369,243512,NA,NA,3772,198,NA,19524,10408,11278,649,2996,1367,2999,3267,NA,NA,NA,NA,NA,NA,NA,NA,2184,1799,220018,4188,89.07813248759004,NA,NA,1.3798199503235553,0.07242957321422692,NA,7.141994886033164,3.80730807077613,4.12555922580834,0.23740804553552158,1.0959545522718377,0.5000566999184253,1.0970519700478107,1.1950879580347442,NA,NA,NA,NA,NA,NA,NA,NA,0.7989201409084424,0.6580848596585568,80.48388807801908,1.5319952152584966,NA,NA,2182,2019,3351,2856,2893,879,416,0.7981885290577936,0.73856216322992,1.225815655761992,1.0447417227264248,1.0582765419634268,0.3215434083601286,0.15217526493494143
Brighton and Sussex University Hospitals NHST,RXH09,Princess Royal Hospital,RH16 4EX,England,-0.09026799350976944,50.99109649658203,E38000083,221345,210473,NA,NA,1813,272,NA,8161,3231,5814,307,2031,541,858,2077,NA,NA,NA,NA,NA,NA,NA,NA,144,363,200227,1320,95.08821071178477,NA,NA,0.8190833314509025,0.12288508888838691,NA,3.687004450066638,1.4597122139646252,2.62666877498927,0.1386975084144661,0.9175721159276242,0.24441482753168128,0.3876301700964558,0.9383541530190427,NA,NA,NA,NA,NA,NA,NA,NA,0.06505681176444013,0.16399737965619282,90.45923784137885,0.5963541078407012,NA,NA,659,459,1298,815,847,326,147,0.2977252705053197,0.20736858749915288,0.5864148727100229,0.3682034832501299,0.3826605525311166,0.14728139330005197,0.06641216200953262
Sandwell and West Birmingham NHST,RXK01,Sandwell District General Hospital,B71 4HJ,England,-1.988857388496399,52.528079986572266,E38000144,469211,256556,NA,NA,3959,215,NA,17119,18068,133938,39501,57221,20031,3447,13738,NA,NA,NA,NA,NA,NA,NA,NA,1963,7278,235263,51408,54.678172506612164,NA,NA,0.8437568599201639,0.04582160264784926,NA,3.64846518943503,3.850719612285305,28.54536658347737,8.41860058694276,12.195153140058522,4.269081500646831,0.7346375084983089,2.9278938473309446,NA,NA,NA,NA,NA,NA,NA,NA,0.4183618883615261,1.551114530563009,50.140128854609124,10.956264878700628,NA,NA,10126,1160,3685,3097,13400,29394,8614,2.158090922847077,0.24722353056514018,0.7853609570108118,0.6600442018622752,2.855858025493861,6.264559015027355,1.8358478381794119
Sandwell and West Birmingham NHST,RXK02,City Hospital,B18 7QH,England,-1.9324921369552612,52.48863220214844,E38000144,469211,256556,NA,NA,3959,215,NA,17119,18068,133938,39501,57221,20031,3447,13738,NA,NA,NA,NA,NA,NA,NA,NA,1963,7278,235263,51408,54.678172506612164,NA,NA,0.8437568599201639,0.04582160264784926,NA,3.64846518943503,3.850719612285305,28.54536658347737,8.41860058694276,12.195153140058522,4.269081500646831,0.7346375084983089,2.9278938473309446,NA,NA,NA,NA,NA,NA,NA,NA,0.4183618883615261,1.551114530563009,50.140128854609124,10.956264878700628,NA,NA,10126,1160,3685,3097,13400,29394,8614,2.158090922847077,0.24722353056514018,0.7853609570108118,0.6600442018622752,2.855858025493861,6.264559015027355,1.8358478381794119
Blackpool Teaching Hospitals NHSFT,RXL01,Blackpool Victoria Hospital,FY3 8NR,England,-3.0158531665802,53.82060623168945,E38000015,142065,137339,NA,NA,1029,237,NA,3031,1753,2282,223,627,231,514,687,NA,NA,NA,NA,NA,NA,NA,NA,170,175,133042,346,96.67335374652448,NA,NA,0.7243163340724317,0.16682504487382535,NA,2.133530426213353,1.2339422095519657,1.606306972160631,0.1569704008728399,0.4413472706155633,0.16260162601626016,0.36180621546475206,0.4835814591912153,NA,NA,NA,NA,NA,NA,NA,NA,0.11966353429768065,0.1231830500123183,93.64868194136487,0.24355048745292648,NA,NA,690,264,448,351,183,111,52,0.4856931686199979,0.18583042973286876,0.31534860803153486,0.24707000316756414,0.12881427515573857,0.07813324886495618,0.036602963432231725
Royal Preston Hospital,RXN02,Royal Preston Hospital,PR2 9HT,England,-2.70682954788208,53.79151153564453,E38000227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
University Hospital of North Durham,RXPCP,University Hospital Of North Durham,DH1 5TW,England,-1.5938187837600708,54.78850173950195,E38000116,240244,234118,NA,NA,741,219,NA,4012,1699,3377,286,892,146,1222,831,NA,NA,NA,NA,NA,NA,NA,NA,394,204,229146,452,97.45009240605384,NA,NA,0.30843642296998053,0.09115732338788898,NA,1.6699688649872628,0.7071976823562711,1.4056542515109638,0.11904563693578196,0.3712891893241871,0.060771548925259315,0.5086495396347047,0.34589833669103076,NA,NA,NA,NA,NA,NA,NA,NA,0.16399993340104227,0.08491367110104728,95.3805297947087,0.18814205557683022,NA,NA,453,181,660,405,290,98,64,0.18855829906261967,0.07534007092788998,0.27472070062103526,0.1685786117447262,0.12071061087893975,0.040791861607365844,0.026639583090524634
Darlington Memorial Hospital,RXPDA,Darlington Memorial Hospital,DL3 6HX,England,-1.5637173652648926,54.53037643432617,E38000042,105564,101595,NA,NA,328,350,NA,2019,1146,2205,145,726,523,349,462,NA,NA,NA,NA,NA,NA,NA,NA,112,149,98898,357,96.2401955212004,NA,NA,0.31071198514645143,0.3315524231745671,NA,1.9125838353984312,1.0855973627372968,2.0887802659997727,0.13735743245803494,0.6877344549278164,0.49543404948656744,0.3306051305369255,0.4376491985904286,NA,NA,NA,NA,NA,NA,NA,NA,0.10609677541586146,0.1411466030086014,93.68534727748096,0.33818347163805845,NA,NA,463,97,350,236,206,105,46,0.43859649122807015,0.09188738585123717,0.3315524231745671,0.22356106248342236,0.19514228335417377,0.09946572695237012,0.043575461331514534
Buckinghamshire Healthcare NHS Trust,RXQ02,Stoke Mandeville Hospital,HP21 8AL,England,-0.8019975423812866,51.797977447509766,E38000223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buckinghamshire Healthcare NHS Trust,RXQ50,Wycombe Hospital,HP11 2TT,England,-0.7534134984016418,51.626441955566406,E38000223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Lancashire Hospitals NHST,RXR20,Royal Blackburn Hospital,BB2 3HH,England,-2.4627013206481934,53.735565185546875,E38000014,147489,102009,NA,NA,794,161,NA,2910,1823,41494,17801,19791,1525,721,1656,NA,NA,NA,NA,NA,NA,NA,NA,585,645,98144,933,69.16380204625429,NA,NA,0.5383452325258155,0.1091606831695923,NA,1.9730284970404572,1.2360243814792968,28.133623524466234,12.06937466522927,13.41862782987206,1.0339754151157037,0.4888500159333916,1.1227955983158067,NA,NA,NA,NA,NA,NA,NA,NA,0.3966397494050404,0.4373207493440189,66.54326763351844,0.6325895490511156,NA,NA,315,162,989,357,614,202,117,0.21357524967963712,0.10983869983524194,0.6705584823274956,0.2420519496369221,0.41630223270888,0.1369593664612276,0.07932794988100807
The Royal Shrewsbury Hospital,RXWAS,Royal Shrewsbury Hospital,SY3 8XQ,England,-2.7937374114990234,52.7093620300293,E38000147,306129,299874,NA,NA,1410,312,NA,6105,2168,3089,216,752,208,1020,893,NA,NA,NA,NA,NA,NA,NA,NA,179,239,292047,580,97.95674372568428,NA,NA,0.46059014337093185,0.1019178189586743,NA,1.9942573228932903,0.7081981778923264,1.0090517396261054,0.07055849004831297,0.245648076464497,0.06794521263911618,0.333192869672589,0.2917070908015902,NA,NA,NA,NA,NA,NA,NA,NA,0.05847208203077788,0.0780716625997537,95.39997844046138,0.1894626121667663,NA,NA,765,231,669,503,302,164,114,0.24989465225444177,0.07545838519055692,0.21853532334408046,0.16430981710324732,0.09865122219717831,0.05357218688853392,0.037239203081054065
Imperial College Healthcare NHST,RYJ01,St Mary's Hospital (Hq),W2 1NY,England,-0.17355506122112274,51.516971588134766,E38000202,220639,146904,NA,NA,5318,141,NA,60888,13005,24261,1418,4002,3166,5320,10355,NA,NA,NA,NA,NA,NA,NA,NA,11198,7845,80557,17426,66.58115745629739,NA,NA,2.4102719827410386,0.063905293261844,NA,27.596209192391193,5.894243538087101,10.9957895023092,0.6426787648602469,1.813822578963828,1.4349231096950223,2.4111784408014905,4.693186607988615,NA,NA,NA,NA,NA,NA,NA,NA,5.075258680469001,3.555581742121747,36.51077098790332,7.8979690807155585,NA,NA,2573,1853,4079,4500,8706,5861,2859,1.1661582947710967,0.839833393008489,1.8487212142912177,2.039530636016298,3.945811937146198,2.6563753461536717,1.295781797415688
Imperial College Healthcare NHST,RYJ02,Charing Cross Hospital,W6 8RF,England,-0.21992097795009613,51.48704528808594,E38000070,182493,124222,NA,NA,6321,217,NA,35695,10044,16635,1612,3451,1056,3140,7376,NA,NA,NA,NA,NA,NA,NA,NA,5228,4859,81989,21505,68.06946019847337,NA,NA,3.4636944978711512,0.11890867046955227,NA,19.559654342906303,5.503772747447847,9.115418125626737,0.883321552059531,1.8910314368222343,0.5786523318702635,1.7206139413566548,4.041798863518053,NA,NA,NA,NA,NA,NA,NA,NA,2.8647674157364937,2.662567879315919,44.927202687226355,11.784013633399637,NA,NA,2769,1495,2649,3131,10552,7111,3842,1.5173184724893558,0.819209503926178,1.4515625256859166,1.715682245346397,5.782139588915739,3.896587814327125,2.105286230156773
Imperial College Healthcare NHST,RYJ03,Hammersmith Hospital,W12 0HS,England,-0.2347068190574646,51.51742172241211,E38000070,182493,124222,NA,NA,6321,217,NA,35695,10044,16635,1612,3451,1056,3140,7376,NA,NA,NA,NA,NA,NA,NA,NA,5228,4859,81989,21505,68.06946019847337,NA,NA,3.4636944978711512,0.11890867046955227,NA,19.559654342906303,5.503772747447847,9.115418125626737,0.883321552059531,1.8910314368222343,0.5786523318702635,1.7206139413566548,4.041798863518053,NA,NA,NA,NA,NA,NA,NA,NA,2.8647674157364937,2.662567879315919,44.927202687226355,11.784013633399637,NA,NA,2769,1495,2649,3131,10552,7111,3842,1.5173184724893558,0.819209503926178,1.4515625256859166,1.715682245346397,5.782139588915739,3.896587814327125,2.105286230156773
Imperial College Healthcare NHST,RYJ01,St Mary's Hospital (Hq),W2 1NY,England,-0.17355506122112274,51.516971588134766,E38000202,220639,146904,NA,NA,5318,141,NA,60888,13005,24261,1418,4002,3166,5320,10355,NA,NA,NA,NA,NA,NA,NA,NA,11198,7845,80557,17426,66.58115745629739,NA,NA,2.4102719827410386,0.063905293261844,NA,27.596209192391193,5.894243538087101,10.9957895023092,0.6426787648602469,1.813822578963828,1.4349231096950223,2.4111784408014905,4.693186607988615,NA,NA,NA,NA,NA,NA,NA,NA,5.075258680469001,3.555581742121747,36.51077098790332,7.8979690807155585,NA,NA,2573,1853,4079,4500,8706,5861,2859,1.1661582947710967,0.839833393008489,1.8487212142912177,2.039530636016298,3.945811937146198,2.6563753461536717,1.295781797415688
Western Sussex Hospitals NHSFT,RYR16,St Richard's Hospital,PO19 6SE,England,-0.7680127620697021,50.84355545043945,E38000213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Western Sussex Hospitals NHSFT,RYR18,Worthing Hospital,BN11 2DH,England,-0.36341506242752075,50.81669235229492,E38000213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
